Ligand,Binding Affinity,rmsd/ub, rmsd/lb
refine_model252_ZINC95486322_uff_E=486.04,-4.9,3.133,1.366
refine_model252_ZINC01651170_uff_E=410.54,-5.9,5.78,1.367
refine_model252_ZINC95486117_uff_E=1016.17,-2.5,1.991,1.367
refine_model252_ZINC95486153_uff_E=1891.59,-4.8,2.913,1.367
refine_model252_ZINC95486169_uff_E=407.82,-4.9,3.373,1.369
refine_model252_ZINC01724917_uff_E=397.37,-6.0,2.992,1.37
refine_model252_ZINC95486001_uff_E=608.43,-4.3,8.629,1.371
refine_model252_ZINC95485899_uff_E=2099.07,-6.1,2.427,1.372
refine_model252_ZINC01635104_uff_E=576.17,-4.2,2.783,1.374
refine_model252_ZINC00898052_uff_E=434.19,-4.9,1.702,1.375
refine_model252_ZINC14435101_uff_E=824.66,-3.3,2.292,1.375
refine_model252_ZINC95486009_uff_E=622.66,-5.4,1.722,1.375
refine_model252_ZINC95485992_uff_E=350.39,-7.3,10.18,1.377
refine_model252_ZINC95486211_uff_E=588.03,-3.7,3.435,1.377
refine_model252_ZINC95485908_uff_E=706.43,-3.2,2.025,1.378
refine_model252_ZINC43606073_uff_E=152.25,-6.3,1.988,1.379
refine_model252_ZINC00120276_uff_E=133.22,-5.1,1.754,1.38
refine_model252_ZINC05430812_uff_E=473.15,-5.4,1.957,1.38
refine_model252_ZINC15122160_uff_E=500.82,-4.3,2.105,1.38
refine_model252_ZINC95486196_uff_E=2085.11,-5.6,2.32,1.38
refine_model252_ZINC95486238_uff_E=81.85,-5.9,8.611,1.381
refine_model252_ZINC95486337_uff_E=255.79,-5.0,2.594,1.381
refine_model252_ZINC95485964_uff_E=486.64,-6.0,1.954,1.382
refine_model252_ZINC95486169_uff_E=407.82,-5.2,5.159,1.386
refine_model252_ZINC06404152_uff_E=513.71,-6.1,2.564,1.388
refine_model252_ZINC06922993_uff_E=1015.86,-4.0,2.098,1.388
refine_model252_ZINC05758645_uff_E=168.61,-6.1,2.959,1.39
refine_model252_ZINC95485880_uff_E=4411.76,-4.5,8.242,1.39
refine_model252_ZINC00900237_uff_E=579.91,-4.8,5.647,1.391
refine_model252_ZINC24215411_uff_E=417.60,-5.1,5.784,1.392
refine_model252_ZINC85996205_uff_E=669.25,-4.8,8.562,1.392
refine_model252_ZINC95486140_uff_E=1063.84,-3.0,1.962,1.392
refine_model252_ZINC95486291_uff_E=602.91,-3.2,1.962,1.392
refine_model252_ZINC95486245_uff_E=857.64,-4.6,2.062,1.393
refine_model252_ZINC95486359_uff_E=625.12,-4.6,10.874,1.394
refine_model252_ZINC00113319_uff_E=446.92,-4.9,6.019,1.395
refine_model252_ZINC06119190_uff_E=723.33,-6.7,1.776,1.395
refine_model252_ZINC13393275_uff_E=623.94,-4.5,1.985,1.395
refine_model252_ZINC95486257_uff_E=620.84,-5.1,2.169,1.396
refine_model252_ZINC02040970_uff_E=121.21,-5.7,2.088,1.398
refine_model252_ZINC05758645_uff_E=168.61,-6.0,3.29,1.399
refine_model252_ZINC33829963_uff_E=866.89,-2.6,2.051,1.399
refine_model252_ZINC13429387_uff_E=1075.33,-4.9,3.699,1.4
refine_model252_ZINC05357841_uff_E=620.81,-5.5,1.768,1.401
refine_model252_ZINC95486002_uff_E=624.11,-4.4,8.835,1.401
refine_model252_ZINC95485923_uff_E=385.85,-3.8,2.686,1.402
refine_model252_ZINC95486204_uff_E=435.92,-6.3,2.764,1.402
refine_model252_ZINC95485954_uff_E=606.08,-4.2,2.168,1.403
refine_model252_ZINC15255324_uff_E=415.16,-5.0,4.256,1.404
refine_model252_ZINC14645890_uff_E=423.60,-5.1,2.851,1.405
refine_model252_ZINC95486199_uff_E=582.58,-4.8,8.161,1.406
refine_model252_ZINC14725153_uff_E=521.40,-4.4,3.491,1.407
refine_model252_ZINC95486086_uff_E=149.22,-6.3,8.617,1.407
refine_model252_ZINC95485924_uff_E=602.22,-4.2,2.157,1.408
refine_model252_ZINC95485967_uff_E=413.87,-5.9,2.622,1.408
refine_model252_ZINC95486064_uff_E=855.70,-5.3,4.447,1.408
refine_model252_ZINC95486072_uff_E=1020.01,-5.5,8.063,1.408
refine_model252_ZINC01724917_uff_E=397.37,-6.2,6.008,1.41
refine_model252_ZINC95486211_uff_E=588.03,-4.6,3.604,1.411
refine_model252_ZINC01530009_uff_E=368.20,-5.5,1.725,1.413
refine_model252_ZINC18847046_uff_E=373.19,-5.1,1.961,1.414
refine_model252_ZINC38362222_uff_E=815.50,-5.9,2.948,1.414
refine_model252_ZINC14760755_uff_E=301.63,-8.6,2.998,1.415
refine_model252_ZINC06524916_uff_E=192.42,-5.6,5.636,1.416
refine_model252_ZINC14422042_uff_E=231.77,-5.5,2.491,1.416
refine_model252_ZINC95485952_uff_E=198.86,-4.9,5.17,1.416
refine_model252_ZINC95485992_uff_E=350.39,-6.8,2.037,1.416
refine_model252_ZINC95485957_uff_E=372.52,-3.5,2.092,1.418
refine_model252_ZINC95486310_uff_E=433.21,-5.9,2.744,1.418
refine_model252_ZINC33857007_uff_E=520.13,-5.0,2.043,1.419
refine_model252_ZINC95486147_uff_E=3213.22,-4.9,1.957,1.42
refine_model252_ZINC95486087_uff_E=179.43,-6.0,2.749,1.421
refine_model252_ZINC13311972_uff_E=500.65,-5.1,8.607,1.422
refine_model252_ZINC95486154_uff_E=321.40,-4.8,2.105,1.422
refine_model252_ZINC95486201_uff_E=625.81,-4.3,8.412,1.422
refine_model252_ZINC95486359_uff_E=625.12,-5.1,10.651,1.422
refine_model252_ZINC95486297_uff_E=255.59,-5.9,1.783,1.425
refine_model252_ZINC95485917_uff_E=305.91,-4.8,5.963,1.428
refine_model252_ZINC95486035_uff_E=333.48,-6.3,2.341,1.428
refine_model252_ZINC00828203_uff_E=648.50,-4.6,6.025,1.429
refine_model252_ZINC14645892_uff_E=483.79,-5.1,2.112,1.429
refine_model252_ZINC95485944_uff_E=1024.07,-2.8,2.182,1.432
refine_model252_ZINC95485911_uff_E=867.20,-5.5,3.109,1.433
refine_model252_ZINC95486064_uff_E=855.70,-5.2,4.461,1.433
refine_model252_ZINC44431354_uff_E=757.36,-5.1,3.41,1.434
refine_model252_ZINC95485917_uff_E=305.91,-4.7,2.085,1.434
refine_model252_ZINC95486247_uff_E=915.90,-5.2,2.255,1.434
refine_model252_ZINC95486032_uff_E=578.15,-6.5,2.365,1.435
refine_model252_ZINC00120283_uff_E=319.57,-5.1,5.165,1.438
refine_model252_ZINC43505251_uff_E=611.80,-5.9,2.55,1.438
refine_model252_ZINC18825330_uff_E=283.48,-5.1,1.845,1.439
refine_model252_ZINC95486003_uff_E=657.77,-3.0,2.915,1.439
refine_model252_ZINC95486144_uff_E=3193.68,-5.3,2.265,1.439
refine_model252_ZINC95486155_uff_E=583.80,-4.9,3.026,1.439
refine_model252_ZINC95486324_uff_E=450.71,-5.7,2.156,1.439
refine_model252_ZINC06091807_uff_E=148.35,-6.9,2.112,1.44
refine_model252_ZINC34165799_uff_E=331.80,-4.7,2.147,1.44
refine_model252_ZINC28278668_uff_E=106.80,-5.5,2.576,1.441
refine_model252_ZINC95485957_uff_E=372.52,-4.3,3.806,1.441
refine_model252_ZINC95486339_uff_E=439.15,-4.7,1.664,1.442
refine_model252_ZINC00120283_uff_E=319.57,-5.5,5.246,1.443
refine_model252_ZINC00086470_uff_E=292.88,-5.5,6.229,1.445
refine_model252_ZINC28462577_uff_E=482.34,-7.1,2.305,1.445
refine_model252_ZINC38939738_uff_E=720.23,-3.1,2.018,1.445
refine_model252_ZINC95486039_uff_E=2491.06,-1.6,1.854,1.445
refine_model252_ZINC95486107_uff_E=922.87,-6.0,2.956,1.445
refine_model252_ZINC95485995_uff_E=749.73,-5.0,2.735,1.446
refine_model252_ZINC95486168_uff_E=366.10,-4.3,5.907,1.446
refine_model252_ZINC04098293_uff_E=267.64,-4.9,3.104,1.447
refine_model252_ZINC95486359_uff_E=625.12,-5.6,10.984,1.448
refine_model252_ZINC85967841_uff_E=394.97,-6.6,1.791,1.45
refine_model252_ZINC95486034_uff_E=295.96,-7.0,10.357,1.45
refine_model252_ZINC95486107_uff_E=922.87,-6.4,2.209,1.45
refine_model252_ZINC95486160_uff_E=481.03,-5.3,2.043,1.45
refine_model252_ZINC95486160_uff_E=481.03,-5.1,2.147,1.453
refine_model252_ZINC95486377_uff_E=630.92,-5.0,1.779,1.453
refine_model252_ZINC03589229_uff_E=175.90,-4.8,5.275,1.455
refine_model252_ZINC95486003_uff_E=657.77,-3.4,2.865,1.455
refine_model252_ZINC95486335_uff_E=410.83,-5.3,2.77,1.455
refine_model252_ZINC13282986_uff_E=454.67,-5.2,4.691,1.456
refine_model252_ZINC95485931_uff_E=267.37,-6.2,2.362,1.456
refine_model252_ZINC95486142_uff_E=1189.93,14.4,10.288,1.456
refine_model252_ZINC14490611_uff_E=389.47,-4.5,5.804,1.458
refine_model252_ZINC95486357_uff_E=592.77,-3.5,2.0,1.458
refine_model252_ZINC14586037_uff_E=348.72,-4.9,2.19,1.459
refine_model252_ZINC95485982_uff_E=2096.13,-6.9,2.414,1.459
refine_model252_ZINC28648780_uff_E=662.09,-3.9,7.228,1.46
refine_model252_ZINC95486092_uff_E=1049.98,-5.7,3.47,1.46
refine_model252_ZINC95486323_uff_E=496.22,-5.6,2.142,1.46
refine_model252_ZINC95485931_uff_E=267.37,-6.9,2.145,1.461
refine_model252_ZINC14763429_uff_E=607.08,-4.5,2.887,1.462
refine_model252_ZINC85967903_uff_E=358.02,-5.3,1.995,1.462
refine_model252_ZINC95485950_uff_E=211.64,-5.6,5.943,1.463
refine_model252_ZINC95486057_uff_E=1836.68,-4.9,2.065,1.463
refine_model252_ZINC95486309_uff_E=308.48,-5.2,2.624,1.463
refine_model252_ZINC03941105_uff_E=732.74,-4.4,2.17,1.464
refine_model252_ZINC14815320_uff_E=213.98,-5.9,6.512,1.464
refine_model252_ZINC43617259_uff_E=147.38,-5.8,2.923,1.464
refine_model252_ZINC13838499_uff_E=311.24,-7.0,2.318,1.465
refine_model252_ZINC18825330_uff_E=283.48,-5.9,6.746,1.465
refine_model252_ZINC01530331_uff_E=64.33,-4.8,2.614,1.466
refine_model252_ZINC90711737_uff_E=496.62,-4.3,4.556,1.467
refine_model252_ZINC95486200_uff_E=1550.32,-4.4,4.874,1.467
refine_model252_ZINC04098293_uff_E=267.64,-4.3,1.909,1.468
refine_model252_ZINC15122160_uff_E=500.82,-5.3,7.248,1.468
refine_model252_ZINC95486315_uff_E=402.59,-5.2,3.072,1.468
refine_model252_ZINC95486093_uff_E=399.09,-5.1,2.016,1.469
refine_model252_ZINC95486181_uff_E=2191.22,-5.3,2.92,1.469
refine_model252_ZINC82189149_uff_E=99.07,-4.9,3.369,1.47
refine_model252_ZINC95485999_uff_E=642.65,-3.4,3.621,1.47
refine_model252_ZINC95486326_uff_E=568.71,-5.2,2.592,1.47
refine_model252_ZINC05849399_uff_E=442.55,-6.1,2.575,1.471
refine_model252_ZINC14645872_uff_E=536.36,-5.5,2.115,1.471
refine_model252_ZINC43079447_uff_E=365.48,-5.4,7.051,1.471
refine_model252_ZINC95486168_uff_E=366.10,-4.3,5.206,1.471
refine_model252_ZINC33857007_uff_E=520.13,-4.4,9.104,1.472
refine_model252_ZINC34181679_uff_E=111.08,-5.2,2.376,1.474
refine_model252_ZINC04095704_uff_E=420.18,-5.6,2.466,1.475
refine_model252_ZINC14645874_uff_E=466.25,-4.9,2.88,1.475
refine_model252_ZINC24215411_uff_E=417.60,-5.0,5.405,1.475
refine_model252_ZINC01651170_uff_E=410.54,-5.9,5.987,1.476
refine_model252_ZINC95485896_uff_E=306.00,-3.8,3.804,1.476
refine_model252_ZINC95486094_uff_E=366.82,-4.4,2.176,1.478
refine_model252_ZINC95486124_uff_E=468.94,-4.3,2.703,1.478
refine_model252_ZINC28456059_uff_E=158.90,-5.6,5.753,1.479
refine_model252_ZINC95485933_uff_E=3745.95,-4.1,2.089,1.479
refine_model252_ZINC95485961_uff_E=345.44,-6.5,9.811,1.479
refine_model252_ZINC03589229_uff_E=175.90,-4.7,3.217,1.48
refine_model252_ZINC13359041_uff_E=589.27,-3.4,2.51,1.48
refine_model252_ZINC95485963_uff_E=446.85,-1.0,2.762,1.48
refine_model252_ZINC95485975_uff_E=587.53,-2.1,2.157,1.48
refine_model252_ZINC95486324_uff_E=450.71,-4.7,8.579,1.48
refine_model252_ZINC00057731_uff_E=408.56,-5.3,5.431,1.482
refine_model252_ZINC28462577_uff_E=482.34,-5.3,10.444,1.483
refine_model252_ZINC95485913_uff_E=240.79,-3.9,2.828,1.485
refine_model252_ZINC95486091_uff_E=1225.47,-5.7,2.311,1.485
refine_model252_ZINC13378640_uff_E=335.79,-6.6,1.941,1.486
refine_model252_ZINC95486270_uff_E=466.45,-4.6,4.315,1.486
refine_model252_ZINC02004122_uff_E=502.76,-6.8,2.396,1.487
refine_model252_ZINC95486156_uff_E=764.05,-6.0,2.04,1.487
refine_model252_ZINC95486240_uff_E=82.08,-5.7,2.42,1.489
refine_model252_ZINC95486069_uff_E=549.55,-5.3,7.096,1.49
refine_model252_ZINC95486032_uff_E=578.15,-5.9,11.41,1.491
refine_model252_ZINC14645892_uff_E=483.79,-4.6,3.238,1.492
refine_model252_ZINC14887523_uff_E=269.63,-5.4,3.311,1.492
refine_model252_ZINC85999636_uff_E=322.68,-3.9,2.274,1.492
refine_model252_ZINC95485967_uff_E=413.87,-5.9,7.055,1.492
refine_model252_ZINC95485929_uff_E=589.20,-3.2,2.154,1.493
refine_model252_ZINC00058188_uff_E=599.89,-5.7,2.403,1.494
refine_model252_ZINC95486042_uff_E=2542.02,-2.8,2.332,1.494
refine_model252_ZINC95485918_uff_E=367.14,-5.6,3.158,1.495
refine_model252_ZINC28456059_uff_E=158.90,-5.9,4.995,1.496
refine_model252_ZINC33829963_uff_E=866.89,-2.7,8.394,1.496
refine_model252_ZINC95485910_uff_E=423.82,-6.4,7.737,1.496
refine_model252_ZINC53194131_uff_E=590.10,-5.6,5.188,1.497
refine_model252_ZINC95486287_uff_E=363.19,-5.1,2.687,1.498
refine_model252_ZINC00001504_uff_E=87.25,-4.6,3.799,1.499
refine_model252_ZINC95486023_uff_E=559.08,-4.6,2.052,1.5
refine_model252_ZINC06018688_uff_E=360.95,-5.5,2.078,1.501
refine_model252_ZINC00152926_uff_E=103.85,-4.1,4.231,1.502
refine_model252_ZINC04804529_uff_E=485.22,-4.6,2.686,1.502
refine_model252_ZINC95486291_uff_E=602.91,-2.5,1.908,1.502
refine_model252_ZINC95486337_uff_E=255.79,-4.2,2.588,1.502
refine_model252_ZINC01651170_uff_E=410.54,-6.2,6.149,1.503
refine_model252_ZINC95486368_uff_E=2033.25,-5.8,8.431,1.504
refine_model252_ZINC53296154_uff_E=141.23,-4.9,2.024,1.505
refine_model252_ZINC95486035_uff_E=333.48,-6.4,11.203,1.505
refine_model252_ZINC95486279_uff_E=863.39,-3.7,2.085,1.505
refine_model252_ZINC95486316_uff_E=469.19,-5.9,2.931,1.506
refine_model252_ZINC00001504_uff_E=87.25,-4.6,4.15,1.508
refine_model252_ZINC28969961_uff_E=500.48,-2.8,2.024,1.508
refine_model252_ZINC03869685_uff_E=284.57,-5.5,6.734,1.511
refine_model252_ZINC15203856_uff_E=632.29,-4.6,5.081,1.511
refine_model252_ZINC95486281_uff_E=307.28,-4.8,6.996,1.511
refine_model252_ZINC95486288_uff_E=532.04,-4.0,6.219,1.511
refine_model252_ZINC14441498_uff_E=540.06,-5.3,2.496,1.513
refine_model252_ZINC95485990_uff_E=594.14,-6.6,3.183,1.513
refine_model252_ZINC01651170_uff_E=410.54,-6.3,6.148,1.515
refine_model252_ZINC14780240_uff_E=330.96,-5.8,2.081,1.515
refine_model252_ZINC85594516_uff_E=577.69,2.2,2.929,1.515
refine_model252_ZINC95486280_uff_E=516.58,-4.8,3.164,1.515
refine_model252_ZINC00113319_uff_E=446.92,-4.9,3.466,1.516
refine_model252_ZINC05849017_uff_E=561.31,-5.0,3.708,1.516
refine_model252_ZINC95486286_uff_E=341.40,-5.0,1.735,1.517
refine_model252_ZINC95486287_uff_E=363.19,-5.2,2.121,1.517
refine_model252_ZINC13393275_uff_E=623.94,-4.5,5.87,1.519
refine_model252_ZINC13537539_uff_E=585.45,-4.6,3.585,1.519
refine_model252_ZINC04098318_uff_E=320.33,-3.7,3.29,1.52
refine_model252_ZINC03872315_uff_E=488.16,-5.6,3.438,1.521
refine_model252_ZINC04098318_uff_E=320.33,-4.1,1.977,1.521
refine_model252_ZINC14422042_uff_E=231.77,-5.3,8.029,1.521
refine_model252_ZINC14645888_uff_E=408.56,-5.4,2.931,1.522
refine_model252_ZINC85967755_uff_E=385.28,-5.9,1.844,1.522
refine_model252_ZINC85967818_uff_E=378.72,-5.4,7.911,1.522
refine_model252_ZINC14825190_uff_E=504.41,-4.7,1.957,1.523
refine_model252_ZINC95486135_uff_E=547.37,-2.9,5.181,1.523
refine_model252_ZINC95485999_uff_E=642.65,-5.5,2.249,1.525
refine_model252_ZINC95486277_uff_E=1044.65,2.6,1.946,1.525
refine_model252_ZINC95486360_uff_E=610.58,-5.8,10.87,1.525
refine_model252_ZINC14422042_uff_E=231.77,-5.3,8.195,1.526
refine_model252_ZINC95486074_uff_E=1060.53,-4.9,8.095,1.526
refine_model252_ZINC28373262_uff_E=176.43,-5.3,5.206,1.527
refine_model252_ZINC95485892_uff_E=794.62,-2.1,2.036,1.527
refine_model252_ZINC95485949_uff_E=231.99,-4.2,3.421,1.527
refine_model252_ZINC95486157_uff_E=313.11,-4.8,5.877,1.527
refine_model252_ZINC01530009_uff_E=368.20,-5.6,2.409,1.528
refine_model252_ZINC95486351_uff_E=263.38,-4.9,2.114,1.528
refine_model252_ZINC14725153_uff_E=521.40,-4.0,2.148,1.53
refine_model252_ZINC18847046_uff_E=373.19,-5.4,2.534,1.53
refine_model252_ZINC85967903_uff_E=358.02,-5.3,8.024,1.53
refine_model252_ZINC95485918_uff_E=367.14,-5.2,3.325,1.53
refine_model252_ZINC95486098_uff_E=165.56,-3.0,3.216,1.53
refine_model252_ZINC95486305_uff_E=994.62,-4.7,2.029,1.53
refine_model252_ZINC28254002_uff_E=220.78,-4.7,2.316,1.531
refine_model252_ZINC95485932_uff_E=629.42,-4.4,2.2,1.532
refine_model252_ZINC95486027_uff_E=381.10,-6.6,2.29,1.532
refine_model252_ZINC15121024_uff_E=293.69,-5.0,2.347,1.533
refine_model252_ZINC95486236_uff_E=361.11,-4.8,8.043,1.533
refine_model252_ZINC03978987_uff_E=382.94,-2.9,1.971,1.534
refine_model252_ZINC06018563_uff_E=268.41,-5.1,1.981,1.534
refine_model252_ZINC95486038_uff_E=2179.78,-5.3,2.095,1.534
refine_model252_ZINC95486315_uff_E=402.59,-4.3,3.517,1.534
refine_model252_ZINC00900237_uff_E=579.91,-5.6,5.934,1.535
refine_model252_ZINC40431237_uff_E=633.15,-1.9,8.044,1.535
refine_model252_ZINC02004122_uff_E=502.76,-5.1,2.949,1.537
refine_model252_ZINC13372804_uff_E=650.14,-4.5,2.872,1.537
refine_model252_ZINC14612849_uff_E=807.95,-5.6,3.064,1.537
refine_model252_ZINC95486095_uff_E=215.39,-5.2,5.758,1.537
refine_model252_ZINC34181679_uff_E=111.08,-5.7,7.072,1.538
refine_model252_ZINC95486236_uff_E=361.11,-6.3,7.941,1.539
refine_model252_ZINC95486311_uff_E=128.45,-6.1,1.869,1.539
refine_model252_ZINC38347584_uff_E=555.72,-1.9,1.799,1.54
refine_model252_ZINC95486225_uff_E=525.58,-4.7,2.075,1.54
refine_model252_ZINC95486233_uff_E=1229.58,-1.3,6.588,1.54
refine_model252_ZINC00113319_uff_E=446.92,-4.3,1.691,1.542
refine_model252_ZINC15120569_uff_E=240.89,-5.7,2.843,1.543
refine_model252_ZINC06018688_uff_E=360.95,-5.3,7.935,1.544
refine_model252_ZINC43505251_uff_E=611.80,-6.4,2.83,1.544
refine_model252_ZINC95486030_uff_E=610.51,-3.8,7.88,1.544
refine_model252_ZINC95486329_uff_E=648.33,-4.8,2.086,1.544
refine_model252_ZINC03994271_uff_E=764.68,-4.2,2.113,1.545
refine_model252_ZINC06018563_uff_E=268.41,-5.3,7.683,1.545
refine_model252_ZINC95486003_uff_E=657.77,-4.4,6.763,1.545
refine_model252_ZINC06922993_uff_E=1015.86,-4.7,3.982,1.546
refine_model252_ZINC14557836_uff_E=300.95,-7.4,2.38,1.546
refine_model252_ZINC95485884_uff_E=245.92,-5.3,6.701,1.546
refine_model252_ZINC13393275_uff_E=623.94,-3.3,5.423,1.548
refine_model252_ZINC44431354_uff_E=757.36,-3.3,3.338,1.548
refine_model252_ZINC73195993_uff_E=159.03,-4.9,5.171,1.548
refine_model252_ZINC95486282_uff_E=425.78,-4.1,2.399,1.548
refine_model252_ZINC95486317_uff_E=491.61,-4.3,2.02,1.548
refine_model252_ZINC95486347_uff_E=611.42,-5.8,8.643,1.548
refine_model252_ZINC13429387_uff_E=1075.33,-4.7,2.105,1.549
refine_model252_ZINC14819779_uff_E=344.34,-5.1,2.182,1.549
refine_model252_ZINC14645876_uff_E=399.41,-5.4,2.17,1.55
refine_model252_ZINC95486332_uff_E=518.19,-4.6,8.633,1.55
refine_model252_ZINC28648780_uff_E=662.09,-4.4,2.427,1.551
refine_model252_ZINC95485962_uff_E=1036.09,-2.6,2.926,1.551
refine_model252_ZINC95486256_uff_E=562.55,-4.1,2.433,1.552
refine_model252_ZINC44607992_uff_E=653.91,-6.1,2.923,1.553
refine_model252_ZINC95486287_uff_E=363.19,-5.3,7.749,1.553
refine_model252_ZINC95486359_uff_E=625.12,-3.8,11.071,1.553
refine_model252_ZINC95486010_uff_E=506.58,-4.7,2.471,1.554
refine_model252_ZINC95486185_uff_E=1137.85,16.0,2.31,1.555
refine_model252_ZINC03589229_uff_E=175.90,-4.6,5.456,1.557
refine_model252_ZINC14819573_uff_E=513.73,-5.0,7.223,1.557
refine_model252_ZINC95486332_uff_E=518.19,-5.0,2.185,1.557
refine_model252_ZINC14758411_uff_E=267.49,-5.2,7.016,1.559
refine_model252_ZINC95486205_uff_E=452.47,-5.8,2.196,1.56
refine_model252_ZINC13393275_uff_E=623.94,-4.6,5.207,1.561
refine_model252_ZINC95486033_uff_E=321.17,-6.4,2.983,1.561
refine_model252_ZINC95486330_uff_E=456.17,-5.6,8.745,1.561
refine_model252_ZINC95486368_uff_E=2033.25,-4.9,8.029,1.561
refine_model252_ZINC01663628_uff_E=340.48,-5.8,2.258,1.562
refine_model252_ZINC13382495_uff_E=480.07,-3.6,2.245,1.562
refine_model252_ZINC95485919_uff_E=276.67,-5.3,7.297,1.562
refine_model252_ZINC95486055_uff_E=266.92,-6.7,3.098,1.562
refine_model252_ZINC01597393_uff_E=713.80,-6.0,7.792,1.563
refine_model252_ZINC95486347_uff_E=611.42,-6.3,2.837,1.563
refine_model252_ZINC95486353_uff_E=521.20,-2.7,2.392,1.563
refine_model252_ZINC14727623_uff_E=408.95,-5.4,1.86,1.564
refine_model252_ZINC95486054_uff_E=346.48,-4.6,7.205,1.564
refine_model252_ZINC95486251_uff_E=676.40,-3.9,2.926,1.564
refine_model252_ZINC13393282_uff_E=418.51,-6.1,2.291,1.565
refine_model252_ZINC95485945_uff_E=154.26,-6.4,7.509,1.565
refine_model252_ZINC13485435_uff_E=549.81,-6.4,8.578,1.566
refine_model252_ZINC95486227_uff_E=618.45,-4.7,6.625,1.566
refine_model252_ZINC95486354_uff_E=666.66,-5.0,2.032,1.566
refine_model252_ZINC95486032_uff_E=578.15,-6.7,2.698,1.567
refine_model252_ZINC15122165_uff_E=420.15,-2.6,2.093,1.568
refine_model252_ZINC95486097_uff_E=476.86,-4.7,3.14,1.568
refine_model252_ZINC95486282_uff_E=425.78,-3.2,2.427,1.568
refine_model252_ZINC95486310_uff_E=433.21,-4.7,2.822,1.568
refine_model252_ZINC06483609_uff_E=307.16,-5.1,7.238,1.569
refine_model252_ZINC24554044_uff_E=283.36,-4.8,2.509,1.57
refine_model252_ZINC95486133_uff_E=1958.94,-4.8,2.09,1.57
refine_model252_ZINC14584515_uff_E=381.13,-2.8,2.6,1.571
refine_model252_ZINC03589229_uff_E=175.90,-4.4,4.827,1.572
refine_model252_ZINC95485978_uff_E=578.09,-4.7,2.152,1.572
refine_model252_ZINC06483609_uff_E=307.16,-5.1,3.777,1.573
refine_model252_ZINC14422042_uff_E=231.77,-5.6,8.1,1.573
refine_model252_ZINC14649032_uff_E=219.63,-4.8,6.432,1.573
refine_model252_ZINC32263928_uff_E=439.11,-5.8,2.213,1.573
refine_model252_ZINC85999636_uff_E=322.68,-5.9,6.627,1.573
refine_model252_ZINC00152926_uff_E=103.85,-4.3,3.567,1.574
refine_model252_ZINC95485953_uff_E=182.04,-5.7,4.31,1.574
refine_model252_ZINC95486330_uff_E=456.17,-4.0,8.799,1.574
refine_model252_ZINC06483609_uff_E=307.16,-5.1,2.894,1.575
refine_model252_ZINC14826756_uff_E=551.21,-3.5,7.818,1.575
refine_model252_ZINC95486042_uff_E=2542.02,-3.2,2.745,1.575
refine_model252_ZINC95486153_uff_E=1891.59,-4.8,2.292,1.575
refine_model252_ZINC95486203_uff_E=456.69,-6.3,2.183,1.575
refine_model252_ZINC95486314_uff_E=1880.95,-4.4,3.544,1.575
refine_model252_ZINC01535009_uff_E=264.37,-3.9,2.63,1.576
refine_model252_ZINC95486013_uff_E=470.65,-5.0,2.287,1.576
refine_model252_ZINC00900904_uff_E=624.26,-4.0,7.315,1.577
refine_model252_ZINC95485910_uff_E=423.82,-6.5,2.916,1.577
refine_model252_ZINC95486064_uff_E=855.70,-3.9,4.685,1.577
refine_model252_ZINC95486268_uff_E=814.53,-5.0,3.531,1.578
refine_model252_ZINC00058188_uff_E=599.89,-6.4,2.055,1.579
refine_model252_ZINC14826756_uff_E=551.21,-3.4,7.804,1.579
refine_model252_ZINC06524916_uff_E=192.42,-5.6,2.677,1.58
refine_model252_ZINC00119983_uff_E=215.72,-5.2,6.867,1.581
refine_model252_ZINC95486039_uff_E=2491.06,-1.6,3.871,1.581
refine_model252_ZINC95486101_uff_E=519.94,-4.2,5.792,1.581
